1:adds 2:removes 3:delays 4:barriers 5:executions 6:time 7:bad_executions 8:bad_histories 9:covered 10:c_executions 11:c_histories
3 1 0 0 1 0.0 0 0 0 0 0
3 1 0 1 1 0.0 0 0 0 0 0
3 1 0 2 1 0.0 1 1 0 0 0
3 1 0 3 1 0.0 1 1 1 1 1
3 1 0 4 1 0.0 0 0 0 0 0
3 2 0 0 1 0.0 1 1 0 0 0
3 2 0 1 1 0.0 1 1 0 0 0
3 2 0 2 1 0.0 0 0 0 0 0
3 2 0 3 1 0.0 0 0 0 0 0
3 2 0 4 1 0.0 0 0 0 0 0
3 3 0 0 1 0.0 0 0 0 0 0
3 3 0 1 1 0.0 0 0 0 0 0
3 3 0 2 1 0.0 1 1 0 0 0
3 3 0 3 1 0.0 1 1 0 0 0
3 3 0 4 1 0.0 0 0 0 0 0
3 4 0 0 1 0.0 0 0 0 0 0
3 4 0 1 1 0.0 1 1 0 0 0
3 4 0 2 1 0.0 0 0 0 0 0
3 4 0 3 1 0.0 0 0 0 0 0
3 4 0 4 1 0.0 1 1 0 0 0
4 1 0 0 1 0.0 0 0 0 0 0
4 1 0 1 1 0.0 0 0 0 0 0
4 1 0 2 1 0.0 1 1 0 0 0
4 1 0 3 1 0.0 0 0 0 0 0
4 1 0 4 1 0.0 1 1 1 1 1
4 2 0 0 1 0.0 1 1 0 0 0
4 2 0 1 1 0.0 1 1 0 0 0
4 2 0 2 1 0.0 0 0 0 0 0
4 2 0 3 1 0.0 1 1 0 0 0
4 2 0 4 1 0.0 1 1 0 0 0
4 3 0 0 1 0.0 1 1 0 0 0
4 3 0 1 1 0.0 0 0 0 0 0
4 3 0 2 1 0.0 1 1 0 0 0
4 3 0 3 1 0.0 1 1 0 0 0
4 3 0 4 1 0.0 0 0 0 0 0
4 4 0 0 1 0.0 1 1 0 0 0
4 4 0 1 1 0.0 0 0 0 0 0
4 4 0 2 1 0.0 1 1 0 0 0
4 4 0 3 1 0.0 1 1 0 0 0
4 4 0 4 1 0.0 0 0 0 0 0
1 1 1 0 6 0.0 0 0 0 0 0
1 1 1 1 6 0.0 0 0 0 0 0
1 1 1 2 6 0.0 0 0 0 0 0
1 1 1 3 6 0.0 0 0 0 0 0
1 1 1 4 6 0.0 0 0 0 0 0
1 2 1 0 10 0.0 0 0 0 0 0
1 2 1 1 10 0.0 0 0 0 0 0
1 2 1 2 10 0.0 0 0 0 0 0
1 2 1 3 10 0.0 0 0 0 0 0
1 2 1 4 10 0.0 0 0 0 0 0
1 3 1 0 18 0.0 0 0 0 0 0
1 3 1 1 19 0.0 0 0 0 0 0
1 3 1 2 17 0.0 0 0 0 0 0
1 3 1 3 19 0.0 0 0 0 0 0
1 3 1 4 20 0.0 0 0 0 0 0
1 4 1 0 21 0.0 0 0 0 0 0
1 4 1 1 21 0.0 0 0 0 0 0
1 4 1 2 21 0.0 0 0 0 0 0
1 4 1 3 21 0.0 0 0 0 0 0
1 4 1 4 21 0.0 0 0 0 0 0
2 1 1 0 11 0.0 1 1 0 0 0
2 1 1 1 11 0.0 0 0 0 0 0
2 1 1 2 11 0.0 1 1 1 1 1
2 1 1 3 11 0.0 2 2 2 2 2
2 1 1 4 11 0.0 2 2 2 2 2
2 2 1 0 15 0.0 1 1 0 0 0
2 2 1 1 15 0.0 1 1 0 0 0
2 2 1 2 15 0.0 2 2 2 1 1
2 2 1 3 15 0.0 2 1 1 2 1
2 2 1 4 15 0.0 3 2 2 3 2
2 3 1 0 21 0.0 5 3 0 0 0
2 3 1 1 19 0.0 5 3 0 0 0
2 3 1 2 19 0.0 3 3 0 0 0
2 3 1 3 21 0.0 5 4 4 3 3
2 3 1 4 19 0.0 6 3 3 6 3
2 4 1 0 28 0.0 8 5 0 0 0
2 4 1 1 28 0.0 11 4 0 0 0
2 4 1 2 30 0.01 10 5 0 0 0
2 4 1 3 29 0.01 10 5 0 0 0
2 4 1 4 28 0.01 11 4 4 9 3
3 1 1 0 16 0.0 7 4 0 0 0
3 1 1 1 16 0.0 6 5 0 0 0
3 1 1 2 16 0.0 6 4 4 6 4
3 1 1 3 16 0.0 6 4 4 6 4
3 1 1 4 16 0.0 7 5 5 7 5
3 2 1 0 20 0.0 12 7 0 0 0
3 2 1 1 20 0.0 8 7 0 0 0
3 2 1 2 20 0.0 10 7 0 0 0
3 2 1 3 20 0.0 7 6 6 5 4
3 2 1 4 20 0.0 9 6 6 9 6
3 3 1 0 24 0.0 13 9 0 0 0
3 3 1 1 25 0.0 9 7 0 0 0
3 3 1 2 25 0.0 12 9 0 0 0
3 3 1 3 24 0.0 11 9 0 0 0
3 3 1 4 26 0.01 11 7 7 9 5
3 4 1 0 32 0.01 15 11 0 0 0
3 4 1 1 30 0.01 10 8 0 0 0
3 4 1 2 30 0.01 13 10 0 0 0
3 4 1 3 36 0.01 18 10 0 0 0
3 4 1 4 35 0.01 20 10 0 0 0
4 1 1 0 21 0.0 12 8 0 0 0
4 1 1 1 21 0.0 7 6 0 0 0
4 1 1 2 21 0.0 12 6 0 0 0
4 1 1 3 21 0.0 14 10 10 9 5
4 1 1 4 21 0.0 6 5 5 6 5
4 2 1 0 25 0.0 13 6 0 0 0
4 2 1 1 25 0.0 12 7 0 0 0
4 2 1 2 25 0.0 9 8 0 0 0
4 2 1 3 25 0.0 7 5 0 0 0
4 2 1 4 25 0.0 8 6 6 6 4
4 3 1 0 31 0.01 15 8 0 0 0
4 3 1 1 30 0.01 14 11 0 0 0
4 3 1 2 30 0.01 20 10 0 0 0
4 3 1 3 29 0.01 10 6 0 0 0
4 3 1 4 32 0.01 18 12 0 0 0
4 4 1 0 37 0.01 23 13 0 0 0
4 4 1 1 38 0.01 15 9 0 0 0
4 4 1 2 36 0.01 17 12 0 0 0
4 4 1 3 35 0.01 15 10 0 0 0
4 4 1 4 39 0.01 23 13 0 0 0
1 1 2 0 30 0.0 0 0 0 0 0
1 1 2 1 30 0.0 0 0 0 0 0
1 1 2 2 30 0.0 0 0 0 0 0
1 1 2 3 30 0.0 0 0 0 0 0
1 1 2 4 30 0.0 0 0 0 0 0
1 2 2 0 76 0.0 0 0 0 0 0
1 2 2 1 73 0.0 0 0 0 0 0
1 2 2 2 75 0.0 0 0 0 0 0
1 2 2 3 74 0.0 0 0 0 0 0
1 2 2 4 73 0.0 0 0 0 0 0
1 3 2 0 184 0.02 0 0 0 0 0
1 3 2 1 176 0.02 0 0 0 0 0
1 3 2 2 168 0.02 0 0 0 0 0
1 3 2 3 183 0.02 0 0 0 0 0
1 3 2 4 168 0.02 0 0 0 0 0
1 4 2 0 261 0.04 0 0 0 0 0
1 4 2 1 265 0.04 0 0 0 0 0
1 4 2 2 270 0.04 0 0 0 0 0
1 4 2 3 266 0.04 0 0 0 0 0
1 4 2 4 278 0.04 0 0 0 0 0
2 1 2 0 79 0.01 11 3 0 0 0
2 1 2 1 79 0.01 7 2 2 5 1
2 1 2 2 79 0.01 15 4 4 15 4
2 1 2 3 79 0.01 12 4 4 12 4
2 1 2 4 79 0.01 11 3 3 11 3
2 2 2 0 170 0.02 7 3 0 0 0
2 2 2 1 172 0.02 7 3 0 0 0
2 2 2 2 175 0.02 5 3 3 2 2
2 2 2 3 168 0.02 6 3 3 6 3
2 2 2 4 171 0.02 2 1 1 2 1
2 3 2 0 283 0.04 0 0 0 0 0
2 3 2 1 290 0.05 24 6 0 0 0
2 3 2 2 265 0.05 27 7 7 5 2
2 3 2 3 277 0.05 27 6 6 23 5
2 3 2 4 265 0.04 36 7 7 36 7
2 4 2 0 467 0.11 129 16 0 0 0
2 4 2 1 468 0.11 121 15 0 0 0
2 4 2 2 478 0.11 127 16 0 0 0
2 4 2 3 473 0.11 115 16 16 38 6
2 4 2 4 470 0.12 130 16 16 122 12
3 1 2 0 157 0.02 44 17 0 0 0
3 1 2 1 157 0.02 39 14 14 9 3
3 1 2 2 157 0.02 47 16 16 43 13
3 1 2 3 157 0.02 52 17 17 52 17
3 1 2 4 157 0.02 49 18 18 49 18
3 2 2 0 253 0.05 69 19 0 0 0
3 2 2 1 250 0.04 64 19 0 0 0
3 2 2 2 249 0.05 56 14 11 9 2
3 2 2 3 257 0.05 78 21 21 67 15
3 2 2 4 257 0.05 38 11 11 38 11
3 3 2 0 441 0.11 140 41 0 0 0
3 3 2 1 435 0.11 149 43 0 0 0
3 3 2 2 432 0.12 159 39 0 0 0
3 3 2 3 428 0.12 158 40 40 58 12
3 3 2 4 439 0.13 167 40 40 159 36
3 4 2 0 618 0.22 205 58 0 0 0
3 4 2 1 608 0.25 250 59 0 0 0
3 4 2 2 635 0.24 258 63 0 0 0
3 4 2 3 597 0.23 245 56 0 0 0
3 4 2 4 615 0.25 262 61 61 129 22
4 1 2 0 260 0.05 112 38 0 0 0
4 1 2 1 260 0.05 123 42 0 0 0
4 1 2 2 260 0.05 114 38 38 41 10
4 1 2 3 260 0.05 110 39 39 99 31
4 1 2 4 260 0.06 113 37 37 113 37
4 2 2 0 386 0.1 127 43 0 0 0
4 2 2 1 375 0.11 127 41 0 0 0
4 2 2 2 383 0.1 150 46 0 0 0
4 2 2 3 377 0.11 156 44 44 47 10
4 2 2 4 374 0.11 141 46 46 128 38
4 3 2 0 566 0.22 241 70 0 0 0
4 3 2 1 569 0.23 218 65 0 0 0
4 3 2 2 568 0.23 258 73 0 0 0
4 3 2 3 573 0.22 263 71 0 0 0
4 3 2 4 572 0.23 246 75 73 101 23
4 4 2 0 849 0.44 404 102 0 0 0
4 4 2 1 834 0.45 396 105 0 0 0
4 4 2 2 835 0.46 409 100 0 0 0
4 4 2 3 839 0.45 398 100 0 0 0
4 4 2 4 865 0.45 406 98 6 3 3
1 1 3 0 94 0.0 0 0 0 0 0
1 1 3 1 94 0.0 0 0 0 0 0
1 1 3 2 94 0.0 0 0 0 0 0
1 1 3 3 94 0.0 0 0 0 0 0
1 1 3 4 94 0.0 0 0 0 0 0
1 2 3 0 356 0.02 0 0 0 0 0
1 2 3 1 356 0.02 0 0 0 0 0
1 2 3 2 356 0.02 0 0 0 0 0
1 2 3 3 357 0.03 0 0 0 0 0
1 2 3 4 359 0.03 0 0 0 0 0
1 3 3 0 1265 0.14 0 0 0 0 0
1 3 3 1 1292 0.14 0 0 0 0 0
1 3 3 2 1249 0.14 0 0 0 0 0
1 3 3 3 1257 0.14 0 0 0 0 0
1 3 3 4 1275 0.14 0 0 0 0 0
1 4 3 0 2320 0.47 0 0 0 0 0
1 4 3 1 2342 0.48 0 0 0 0 0
1 4 3 2 2336 0.46 0 0 0 0 0
1 4 3 3 2249 0.46 0 0 0 0 0
1 4 3 4 2351 0.47 0 0 0 0 0
2 1 3 0 456 0.03 25 4 0 0 0
2 1 3 1 456 0.03 22 4 4 17 3
2 1 3 2 456 0.03 27 4 4 27 4
2 1 3 3 456 0.03 4 2 2 4 2
2 1 3 4 456 0.04 21 4 4 21 4
2 2 3 0 1151 0.15 27 7 0 0 0
2 2 3 1 1164 0.16 32 6 0 0 0
2 2 3 2 1160 0.16 23 7 7 13 4
2 2 3 3 1165 0.15 10 5 5 10 5
2 2 3 4 1168 0.16 23 5 5 23 5
2 3 3 0 2415 0.55 133 11 0 0 0
2 3 3 1 2496 0.57 128 8 0 0 0
2 3 3 2 2496 0.58 163 12 12 23 4
2 3 3 3 2447 0.56 119 10 10 107 9
2 3 3 4 2480 0.57 140 12 12 140 12
2 4 3 0 5298 1.91 785 29 0 0 0
2 4 3 1 5373 1.91 1032 30 0 0 0
2 4 3 2 5338 1.93 1033 32 32 40 4
2 4 3 3 5363 1.93 984 31 31 420 15
2 4 3 4 5358 1.97 995 32 32 968 24
3 1 3 0 1218 0.17 259 28 0 0 0
3 1 3 1 1218 0.18 276 27 27 83 6
3 1 3 2 1218 0.17 255 34 34 241 27
3 1 3 3 1218 0.18 277 30 30 277 30
3 1 3 4 1218 0.18 272 30 30 272 30
3 2 3 0 2355 0.58 347 45 0 0 0
3 2 3 1 2393 0.59 322 37 8 16 3
3 2 3 2 2374 0.6 324 47 47 86 17
3 2 3 3 2349 0.6 324 43 43 302 36
3 2 3 4 2384 0.63 352 47 47 352 47
3 3 3 0 4437 1.9 1187 128 0 0 0
3 3 3 1 4457 2.03 1173 126 17 34 3
3 3 3 2 4396 2.11 1154 131 97 110 18
3 3 3 3 4461 2.04 1178 130 130 570 60
3 3 3 4 4408 2.0 1171 131 131 1138 122
3 4 3 0 8392 6.0 2962 222 0 0 0
3 4 3 1 8525 5.83 3187 231 17 54 3
3 4 3 2 8392 5.79 3022 231 18 63 9
3 4 3 3 8485 5.86 3094 229 213 556 43
3 4 3 4 8421 5.89 2864 224 224 2050 126
4 1 3 0 2513 0.64 965 128 0 0 0
4 1 3 1 2513 0.67 956 124 124 59 6
4 1 3 2 2513 0.69 923 116 116 522 38
4 1 3 3 2513 0.72 933 129 129 905 115
4 1 3 4 2513 0.72 921 117 117 921 117
4 2 3 0 4060 1.87 1200 143 0 0 0
4 2 3 1 4103 1.94 1161 152 0 0 0
4 2 3 2 4082 1.89 1130 139 139 53 6
4 2 3 3 4090 1.94 1205 146 146 647 44
4 2 3 4 4100 1.99 1187 151 151 1152 132
4 3 3 0 7244 5.9 2823 372 0 0 0
4 3 3 1 7256 5.67 2733 361 40 85 6
4 3 3 2 7237 5.76 2832 378 43 95 32
4 3 3 3 7315 6.26 2775 372 359 510 81
4 3 3 4 7414 5.99 2731 376 376 1866 218
4 4 3 0 12514 14.77 5281 643 0 0 0
4 4 3 1 12454 14.75 5355 644 76 160 6
4 4 3 2 12365 15.14 5470 655 80 254 24
4 4 3 3 12366 14.47 5439 665 96 234 61
4 4 3 4 12354 14.59 5443 651 627 1577 184
1 1 4 0 286 0.01 0 0 0 0 0
1 1 4 1 286 0.01 0 0 0 0 0
1 1 4 2 286 0.01 0 0 0 0 0
1 1 4 3 286 0.01 0 0 0 0 0
1 1 4 4 286 0.01 0 0 0 0 0
1 2 4 0 1523 0.11 0 0 0 0 0
1 2 4 1 1537 0.11 0 0 0 0 0
1 2 4 2 1538 0.11 0 0 0 0 0
1 2 4 3 1534 0.11 0 0 0 0 0
1 2 4 4 1536 0.11 0 0 0 0 0
1 3 4 0 7424 0.95 0 0 0 0 0
1 3 4 1 7387 0.94 0 0 0 0 0
1 3 4 2 7350 0.94 0 0 0 0 0
1 3 4 3 7437 0.93 0 0 0 0 0
1 3 4 4 7420 0.95 0 0 0 0 0
1 4 4 0 16398 4.2 0 0 0 0 0
1 4 4 1 16372 4.18 0 0 0 0 0
1 4 4 2 16261 4.16 0 0 0 0 0
1 4 4 3 16338 4.14 0 0 0 0 0
1 4 4 4 16367 4.15 0 0 0 0 0
2 1 4 0 2244 0.17 48 5 0 0 0
2 1 4 1 2244 0.18 105 5 5 88 3
2 1 4 2 2244 0.18 113 5 5 113 5
2 1 4 3 2244 0.18 90 5 5 90 5
2 1 4 4 2244 0.18 109 5 5 109 5
2 2 4 0 7465 1.13 82 12 0 0 0
2 2 4 1 7497 1.13 71 11 3 4 1
2 2 4 2 7468 1.13 81 11 11 61 10
2 2 4 3 7439 1.13 85 13 13 85 13
2 2 4 4 7490 1.13 54 12 12 54 12
2 3 4 0 17865 5.52 483 30 0 0 0
2 3 4 1 17972 5.62 478 31 4 3 1
2 3 4 2 17832 5.85 437 28 26 154 10
2 3 4 3 17959 5.6 500 30 30 473 28
2 3 4 4 17956 5.5 509 24 24 509 24
2 4 4 0 46545 25.23 6139 67 0 0 0
2 4 4 1 47106 24.93 7050 67 4 10 1
2 4 4 2 46801 24.98 6611 67 65 420 9
2 4 4 3 46844 25.1 6626 68 68 3651 36
2 4 4 4 46867 25.45 6837 68 68 6779 51
3 1 4 0 7967 1.39 1240 57 0 0 0
3 1 4 1 7967 1.37 1288 58 58 548 10
3 1 4 2 7967 1.4 1239 56 56 1199 47
3 1 4 3 7967 1.41 1256 59 59 1256 59
3 1 4 4 7967 1.39 1242 54 54 1242 54
3 2 4 0 18296 6.13 1517 97 0 0 0
3 2 4 1 18349 6.11 1505 95 25 82 7
3 2 4 2 18270 6.1 1551 97 97 550 44
3 2 4 3 18304 6.19 1486 93 93 1436 83
3 2 4 4 18362 6.26 1561 91 91 1561 91
3 3 4 0 41685 26.84 8347 301 0 0 0
3 3 4 1 41567 26.48 8053 302 62 265 10
3 3 4 2 41525 26.58 8172 302 302 961 65
3 3 4 3 41905 27.04 7892 303 303 4799 187
3 3 4 4 41517 27.17 8130 300 300 8051 289
3 4 4 0 89056 106.48 26226 654 0 0 0
3 4 4 1 89151 106.15 26111 667 88 430 10
3 4 4 2 89301 106.38 26719 663 497 1133 58
3 4 4 3 89441 108.26 26395 658 658 7386 194
3 4 4 4 89497 105.8 26655 664 664 21662 444
4 1 4 0 20361 6.81 6493 290 0 0 0
4 1 4 1 20361 7.0 6378 291 291 759 12
4 1 4 2 20361 7.13 6193 279 279 4200 114
4 1 4 3 20361 7.35 6374 276 276 6298 250
4 1 4 4 20361 7.4 6273 290 290 6273 290
4 2 4 0 37345 25.97 8364 408 0 0 0
4 2 4 1 37284 26.18 8305 415 26 84 4
4 2 4 2 37313 26.07 8278 408 408 1049 35
4 2 4 3 37328 26.63 8287 408 408 5635 180
4 2 4 4 37371 27.77 8263 409 409 8165 372
4 3 4 0 75943 104.1 25510 1264 0 0 0
4 3 4 1 75992 104.07 25481 1253 243 636 26
4 3 4 2 76268 102.74 25341 1262 1034 1321 188
4 3 4 3 75811 104.44 25420 1263 1263 7404 390
4 3 4 4 76098 105.26 25556 1265 1265 20304 849
4 4 4 0 153706 361.8 62265 2678 0 0 0
4 4 4 1 153779 356.76 63063 2698 414 1264 25
4 4 4 2 153467 384.99 62266 2686 461 1882 126
4 4 4 3 153732 361.3 62034 2701 2589 5934 453
4 4 4 4 153787 372.72 63180 2721 2721 27937 1088
1 1 5 0 678 0.03 0 0 0 0 0
1 1 5 1 678 0.03 0 0 0 0 0
1 1 5 2 678 0.03 0 0 0 0 0
1 1 5 3 678 0.03 0 0 0 0 0
1 1 5 4 678 0.03 0 0 0 0 0
1 2 5 0 5735 0.42 0 0 0 0 0
1 2 5 1 5737 0.41 0 0 0 0 0
1 2 5 2 5751 0.41 0 0 0 0 0
1 2 5 3 5749 0.42 0 0 0 0 0
1 2 5 4 5755 0.42 0 0 0 0 0
1 3 5 0 37980 5.48 0 0 0 0 0
1 3 5 1 38105 5.34 0 0 0 0 0
1 3 5 2 37959 5.33 0 0 0 0 0
1 3 5 3 37737 5.29 0 0 0 0 0
1 3 5 4 38055 5.5 0 0 0 0 0
1 4 5 0 99470 32.89 0 0 0 0 0
1 4 5 1 99291 33.57 0 0 0 0 0
1 4 5 2 99781 31.4 0 0 0 0 0
1 4 5 3 99939 31.83 0 0 0 0 0
1 4 5 4 99983 31.23 0 0 0 0 0
2 1 5 0 9244 0.71 267 6 0 0 0
2 1 5 1 9244 0.73 191 6 6 167 4
2 1 5 2 9244 0.74 281 6 6 281 6
2 1 5 3 9244 0.73 281 6 6 281 6
2 1 5 4 9244 0.71 259 6 6 259 6
2 2 5 0 39100 6.69 302 20 0 0 0
2 2 5 1 38975 6.51 315 19 11 63 3
2 2 5 2 38859 6.57 272 20 20 242 16
2 2 5 3 38961 6.49 275 20 20 275 20
2 2 5 4 38936 6.5 314 20 20 314 20
2 3 5 0 115235 41.54 2094 59 0 0 0
2 3 5 1 115740 41.72 2029 60 24 95 3
2 3 5 2 115437 41.98 2041 58 58 873 25
2 3 5 3 115724 42.04 2050 59 59 1992 56
2 3 5 4 115212 42.0 2063 59 59 2063 59
2 4 5 0 354584 254.17 40334 134 0 0 0
2 4 5 1 354747 253.57 38277 140 32 152 3
2 4 5 2 354813 253.08 40132 138 123 3636 24
2 4 5 3 354746 265.54 39826 138 138 25053 83
2 4 5 4 354789 256.26 40215 141 141 40026 115
3 1 5 0 44506 8.46 4722 76 0 0 0
3 1 5 1 44506 8.41 4891 74 74 2274 14
3 1 5 2 44506 8.43 5121 77 77 5042 66
3 1 5 3 44506 8.48 5102 74 74 5102 74
3 1 5 4 44506 8.55 5026 76 76 5026 76
3 2 5 0 119924 49.16 6373 181 0 0 0
3 2 5 1 119706 49.08 6382 193 57 667 15
3 2 5 2 119603 49.7 6636 195 195 3183 94
3 2 5 3 119672 49.77 6548 193 193 6424 178
3 2 5 4 119731 50.27 6469 193 193 6469 193
3 3 5 0 324105 286.02 45460 605 0 0 0
3 3 5 1 324721 288.97 45202 611 140 1430 22
3 3 5 2 324304 290.45 45452 615 612 7848 157
3 3 5 3 324546 287.89 44618 600 600 32804 429
3 3 5 4 324526 291.17 45706 617 617 45436 604
3 4 5 0 794327 1500.13 194787 1550 0 0 0
3 4 5 1 793948 1552.92 193323 1557 230 2490 25
3 4 5 2 793766 1559.09 193401 1561 1557 10692 186
3 4 5 3 794269 1572.99 193561 1556 1556 69625 615
3 4 5 4 794672 1529.44 192504 1550 1550 170490 1192
4 1 5 0 141840 63.98 34796 514 0 0 0
4 1 5 1 141840 63.08 35013 509 509 7179 21
4 1 5 2 141840 63.81 35045 509 509 26519 221
4 1 5 3 141840 65.52 35273 496 496 35099 464
4 1 5 4 141840 65.77 34301 501 501 34301 501
4 2 5 0 296458 313.33 48643 961 0 0 0
4 2 5 1 297008 324.38 49220 952 198 1945 26
4 2 5 2 295863 315.98 48504 950 950 10319 189
4 2 5 3 296512 316.17 48628 940 940 38103 542
4 2 5 4 296205 326.81 48811 942 942 48538 890
4 3 5 0 707356 1678.26 198368 3528 0 0 0
4 3 5 1 706610 1624.35 197822 3519 966 6719 85
4 3 5 2 707244 1618.75 199139 3489 3175 16505 605
4 3 5 3 707276 1617.92 198770 3476 3476 78527 1403
4 3 5 4 709086 6317.54 197331 3515 3515 174751 2695
4 4 5 0 1605880 59265.2 581846 8276 0 0 0
4 4 5 1 1606378 7821.46 579342 8293 1424 9805 79
4 4 5 2 1607302 7977.45 580611 8293 4924 19164 483
4 4 5 3 1607751 60323.0 580758 8268 8164 89932 1656
4 4 5 4 1606948 8064.38 580958 8265 8265 328074 3988
