1:adds 2:removes 3:delays 4:barriers 5:executions 6:time 7:mode
3 3 4 0 5307 0.17 Unmonitored
3 3 4 2 5307 0.2 NoVerify
3 3 4 2 5307 0.23 Counting
3 3 4 0 5307 3.05 Linearization
3 4 4 0 6718 0.24 Unmonitored
3 4 4 2 6718 0.32 NoVerify
3 4 4 2 6718 0.32 Counting
3 4 4 0 6718 6.58 Linearization
4 1 4 0 10332 0.33 Unmonitored
4 1 4 2 10332 0.4 NoVerify
4 1 4 2 10332 0.39 Counting
4 1 4 0 10332 3.46 Linearization
4 2 4 0 12457 0.43 Unmonitored
4 2 4 2 12457 0.5 NoVerify
4 2 4 2 12457 0.55 Counting
4 2 4 0 12457 9.84 Linearization
4 3 4 0 15025 0.55 Unmonitored
4 3 4 2 15025 0.71 NoVerify
4 3 4 2 15025 0.77 Counting
4 3 4 0 15025 23.27 Linearization
4 4 4 0 17947 0.71 Unmonitored
4 4 4 2 17947 0.96 NoVerify
4 4 4 2 17947 1.07 Counting
4 4 4 0 17947 48.86 Linearization
1 1 5 0 76 0.0 Unmonitored
1 1 5 2 76 0.0 NoVerify
1 1 5 2 76 0.0 Counting
1 1 5 0 76 0.0 Linearization
1 2 5 0 211 0.0 Unmonitored
1 2 5 2 211 0.0 NoVerify
1 2 5 2 211 0.0 Counting
1 2 5 0 211 0.01 Linearization
1 3 5 0 446 0.01 Unmonitored
1 3 5 2 446 0.01 NoVerify
1 3 5 2 446 0.01 Counting
1 3 5 0 446 0.04 Linearization
1 4 5 0 826 0.02 Unmonitored
1 4 5 2 826 0.02 NoVerify
1 4 5 2 826 0.02 Counting
1 4 5 0 826 0.09 Linearization
2 1 5 0 1551 0.03 Unmonitored
2 1 5 2 1551 0.04 NoVerify
2 1 5 2 1551 0.04 Counting
2 1 5 0 1551 0.11 Linearization
2 2 5 0 2566 0.06 Unmonitored
2 2 5 2 2566 0.07 NoVerify
2 2 5 2 2566 0.07 Counting
2 2 5 0 2566 0.32 Linearization
2 3 5 0 3996 0.12 Unmonitored
2 3 5 2 3996 0.13 NoVerify
2 3 5 2 3996 0.14 Counting
2 3 5 0 3996 0.83 Linearization
2 4 5 0 5946 0.19 Unmonitored
2 4 5 2 5946 0.23 NoVerify
2 4 5 2 5946 0.23 Counting
2 4 5 0 5946 2.01 Linearization
3 1 5 0 12790 0.34 Unmonitored
3 1 5 2 12790 0.37 NoVerify
3 1 5 2 12790 0.4 Counting
3 1 5 0 12790 2.16 Linearization
3 2 5 0 17497 0.51 Unmonitored
3 2 5 2 17497 0.59 NoVerify
3 2 5 2 17497 0.64 Counting
3 2 5 0 17497 6.51 Linearization
3 3 5 0 23496 0.73 Unmonitored
3 3 5 2 23496 0.91 NoVerify
3 3 5 2 23496 0.99 Counting
3 3 5 0 23496 17.0 Linearization
3 4 5 0 30920 1.09 Unmonitored
3 4 5 2 30920 1.41 NoVerify
3 4 5 2 30920 1.54 Counting
3 4 5 0 30920 39.05 Linearization
4 1 5 0 57442 1.78 Unmonitored
4 1 5 2 57442 2.04 NoVerify
4 1 5 2 57442 2.14 Counting
4 1 5 0 57442 23.89 Linearization
4 2 5 0 70932 2.44 Unmonitored
4 2 5 2 70932 2.83 NoVerify
4 2 5 2 70932 3.27 Counting
4 2 5 0 70932 75.19 Linearization
4 3 5 0 87797 3.26 Unmonitored
4 3 5 2 87797 3.98 NoVerify
4 3 5 2 87797 4.49 Counting
4 3 5 0 87797 196.24 Linearization
4 4 5 0 107918 4.32 Unmonitored
4 4 5 2 107918 5.75 NoVerify
4 4 5 2 107918 6.07 Counting
4 4 5 0 ? ? Linearization
